Player,Age,Team,Pos,G,FG,FGA,FG%,3P,3PA,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
Isaiah Hartenstein,22.0,CLE,C,16.0,3.3,5.7,0.582,0.1,0.4,0.333,0.6,0.686,1.6,4.4,6.0,2.5,0.5,1.2,1.4,8.3
Goga Bitadze,21.0,IND,C,45.0,1.8,4.3,0.428,0.4,1.8,0.253,0.548,0.738,1.3,2.0,3.3,0.8,0.2,1.3,0.4,5.1
Sekou Doumbouya,20.0,DET,PF,56.0,1.9,5.0,0.379,0.5,2.1,0.226,0.485,0.703,0.7,1.9,2.6,0.8,0.4,0.2,0.8,5.1
Jake Layman,26.0,MIN,SF,45.0,2.0,4.1,0.495,0.5,1.7,0.295,0.642,0.703,0.3,1.2,1.5,0.6,0.6,0.4,0.6,5.1
Nerlens Noel,26.0,NYK,C,64.0,2.1,3.5,0.614,0.0,0.0,0.0,0.623,0.714,2.2,4.2,6.4,0.7,1.1,2.2,1.0,5.1
Precious Achiuwa,21.0,MIA,PF,61.0,2.0,3.7,0.544,0.0,0.0,0.0,0.546,0.509,1.2,2.2,3.4,0.5,0.3,0.5,0.7,5.0
Bismack Biyombo,28.0,CHO,C,66.0,2.2,3.7,0.587,0.0,0.0,0.0,0.589,0.448,2.1,3.2,5.3,1.2,0.3,1.1,1.1,5.0
Marc Gasol,36.0,LAL,C,52.0,1.7,3.7,0.454,1.0,2.3,0.41,0.528,0.72,0.7,3.4,4.1,2.1,0.5,1.1,1.0,5.0
Trey Lyles,25.0,SAS,PF,23.0,1.9,3.9,0.478,0.6,1.7,0.35,0.58,0.652,0.4,3.3,3.7,0.6,0.3,0.0,0.3,5.0
Caleb Martin,25.0,CHO,SF,53.0,1.8,4.8,0.375,0.6,2.4,0.248,0.496,0.641,0.6,2.1,2.7,1.3,0.7,0.2,0.6,5.0
Jordan McLaughlin,24.0,MIN,PG,51.0,2.0,4.7,0.413,0.6,1.8,0.359,0.447,0.767,0.4,1.7,2.1,3.8,1.0,0.1,1.0,5.0
Tyler Cook,23.0,2TM,SF,32.0,2.2,3.2,0.67,0.0,0.1,0.5,0.673,0.486,0.9,2.1,3.0,0.5,0.3,0.1,0.7,4.9
Tyler Cook,23.0,BRK,PF,4.0,0.3,0.8,0.333,0.0,0.0,0.0,0.333,0.0,0.3,0.3,0.5,0.5,0.0,0.0,0.3,0.5
Tyler Cook,23.0,DET,SF,28.0,2.4,3.6,0.68,0.0,0.1,0.5,0.684,0.486,1.0,2.4,3.3,0.5,0.3,0.1,0.7,5.5
Brandon Goodwin,25.0,ATL,PG,47.0,1.8,4.7,0.377,0.7,2.2,0.311,0.433,0.651,0.2,1.3,1.5,2.0,0.4,0.0,0.8,4.9
E'Twaun Moore,31.0,PHO,SG,27.0,2.0,4.5,0.455,0.4,1.3,0.314,0.512,0.857,0.5,1.1,1.7,1.5,0.6,0.2,0.9,4.9
Jerome Robinson,23.0,WAS,SG,17.0,1.6,5.6,0.295,0.6,2.5,0.262,0.321,0.8,0.2,2.0,2.2,1.5,0.7,0.4,1.1,4.9
Langston Galloway,29.0,PHO,SG,40.0,1.7,3.7,0.449,0.9,2.1,0.424,0.484,0.957,0.2,0.9,1.1,0.7,0.2,0.0,0.3,4.8
Wesley Matthews,34.0,LAL,SG,58.0,1.5,4.3,0.353,1.1,3.4,0.335,0.418,0.854,0.3,1.3,1.6,0.9,0.7,0.3,0.4,4.8
Gabe Vincent,24.0,MIA,PG,50.0,1.8,4.7,0.378,0.9,3.0,0.309,0.5,0.87,0.2,0.9,1.1,1.3,0.4,0.0,0.7,4.8
Damian Jones,25.0,3TM,C,39.0,1.8,2.6,0.68,0.0,0.1,0.2,0.704,0.724,0.9,2.2,3.1,0.7,0.3,0.7,0.7,4.7
Damian Jones,25.0,PHO,C,14.0,0.6,1.1,0.5,0.0,0.1,0.0,0.533,0.545,0.5,0.8,1.3,0.3,0.1,0.4,0.4,1.6
Damian Jones,25.0,LAL,C,8.0,2.0,2.1,0.941,0.0,0.0,0.0,0.941,0.917,1.0,2.3,3.3,0.1,0.1,0.9,0.6,5.4
Damian Jones,25.0,SAC,C,17.0,2.7,4.1,0.657,0.1,0.2,0.25,0.682,0.714,1.2,3.3,4.5,1.4,0.5,1.0,0.9,6.9
Troy Brown Jr.,21.0,2TM,SF,34.0,1.8,4.2,0.431,0.6,2.1,0.314,0.541,0.714,0.6,2.5,3.1,0.9,0.3,0.2,0.6,4.7
Troy Brown Jr.,21.0,WAS,SF,21.0,1.6,4.2,0.371,0.7,2.2,0.304,0.442,0.667,0.5,2.4,2.9,0.9,0.1,0.2,0.8,4.3
Troy Brown Jr.,21.0,CHI,SF,13.0,2.2,4.2,0.527,0.6,1.8,0.333,0.677,0.833,0.7,2.7,3.4,0.8,0.5,0.2,0.4,5.5
Boban Marjanović,32.0,DAL,C,33.0,1.9,3.7,0.508,0.0,0.2,0.125,0.535,0.816,1.4,2.5,3.9,0.3,0.1,0.2,0.4,4.7
Aaron Nesmith,21.0,BOS,SF,46.0,1.7,3.9,0.438,0.9,2.3,0.37,0.543,0.786,0.6,2.2,2.8,0.5,0.3,0.2,0.5,4.7
Grant Williams,22.0,BOS,PF,63.0,1.7,3.9,0.437,0.8,2.0,0.372,0.508,0.588,0.8,2.1,2.8,1.0,0.5,0.4,0.9,4.7
Nassir Little,20.0,POR,PF,48.0,1.6,3.5,0.467,0.6,1.7,0.35,0.575,0.8,0.7,2.0,2.7,0.5,0.1,0.3,0.4,4.6
Semi Ojeleye,26.0,BOS,PF,56.0,1.6,3.9,0.403,1.0,2.8,0.367,0.492,0.75,0.6,2.1,2.6,0.7,0.3,0.0,0.4,4.6
Onyeka Okongwu,20.0,ATL,C,50.0,1.9,3.0,0.644,0.0,0.1,0.0,0.658,0.632,1.2,2.0,3.3,0.4,0.5,0.7,0.6,4.6
JaKarr Sampson,27.0,IND,PF,29.0,1.9,3.9,0.496,0.1,0.5,0.2,0.541,0.655,0.9,1.7,2.7,0.1,0.1,0.5,0.5,4.6
Rodney Hood,28.0,2TM,SF,55.0,1.7,4.7,0.362,0.6,2.1,0.301,0.408,0.857,0.4,1.5,1.9,1.0,0.4,0.1,0.7,4.5
Rodney Hood,28.0,POR,SF,38.0,1.9,5.3,0.363,0.7,2.2,0.298,0.41,0.75,0.5,1.4,1.9,1.2,0.5,0.1,0.8,4.7
Rodney Hood,28.0,TOR,SF,17.0,1.2,3.5,0.356,0.5,1.7,0.31,0.4,0.938,0.3,1.5,1.8,0.4,0.2,0.2,0.3,3.9
Solomon Hill,29.0,ATL,PF,71.0,1.5,4.2,0.359,1.0,3.0,0.321,0.453,0.761,0.6,2.4,3.0,1.1,0.7,0.2,0.6,4.5
Kelan Martin,25.0,IND,SF,35.0,1.8,3.9,0.449,0.7,1.7,0.4,0.487,0.9,0.5,1.7,2.2,0.5,0.3,0.3,0.5,4.5
Al-Farouq Aminu,30.0,2TM,PF,23.0,1.7,4.3,0.384,0.3,1.6,0.216,0.484,0.818,1.0,3.8,4.8,1.3,0.8,0.4,1.2,4.4
Al-Farouq Aminu,30.0,ORL,PF,17.0,2.1,5.2,0.404,0.4,1.8,0.226,0.5,0.824,1.2,4.2,5.4,1.7,1.0,0.5,1.5,5.5
Al-Farouq Aminu,30.0,CHI,PF,6.0,0.3,1.7,0.2,0.2,1.0,0.167,0.25,0.8,0.3,2.8,3.2,0.3,0.3,0.0,0.5,1.5
Charlie Brown Jr.,23.0,OKC,SG,9.0,1.4,4.8,0.302,0.6,2.3,0.238,0.364,0.9,0.3,1.6,1.9,1.0,0.4,0.2,0.7,4.4
Andre Iguodala,37.0,MIA,SF,63.0,1.5,3.9,0.383,1.0,2.9,0.33,0.53,0.658,0.6,2.9,3.5,2.3,0.9,0.6,1.1,4.4
Stanley Johnson,24.0,TOR,PF,61.0,1.5,3.8,0.382,0.7,2.2,0.328,0.458,0.8,0.5,2.0,2.5,1.5,0.9,0.3,0.9,4.4
Yuta Watanabe,26.0,TOR,SF,50.0,1.6,3.6,0.439,0.7,1.8,0.4,0.478,0.828,0.7,2.5,3.2,0.8,0.5,0.4,0.4,4.4
Chandler Hutchison,24.0,2TM,SF,25.0,1.6,4.1,0.379,0.3,0.9,0.364,0.383,0.84,0.2,2.9,3.1,0.7,0.5,0.2,0.8,4.3
Chandler Hutchison,24.0,CHI,SF,7.0,0.7,2.6,0.278,0.1,0.4,0.333,0.267,1.0,0.1,2.7,2.9,0.6,0.1,0.0,0.7,1.9
Chandler Hutchison,24.0,WAS,SF,18.0,1.9,4.7,0.4,0.4,1.1,0.368,0.409,0.826,0.3,2.9,3.2,0.7,0.6,0.3,0.8,5.2
Devin Cannady,24.0,ORL,PG,8.0,1.4,3.5,0.393,0.8,2.0,0.375,0.417,0.857,0.0,0.6,0.6,0.1,0.6,0.1,0.3,4.3
John Konchar,24.0,MEM,SG,43.0,1.6,3.2,0.5,0.5,1.3,0.375,0.585,0.833,0.8,2.2,3.0,1.1,0.7,0.2,0.4,4.3
Mike Scott,32.0,PHI,PF,51.0,1.5,4.1,0.36,1.0,3.0,0.342,0.411,0.667,0.2,2.1,2.4,0.8,0.5,0.3,0.4,4.2
DaQuan Jeffries,23.0,2TM,SG,31.0,1.6,3.9,0.417,0.6,2.2,0.299,0.566,0.875,0.6,1.7,2.3,0.7,0.5,0.3,0.5,4.1
DaQuan Jeffries,23.0,SAC,SG,18.0,1.3,3.2,0.421,0.5,1.6,0.321,0.517,0.857,0.5,1.1,1.6,0.3,0.4,0.2,0.4,3.5
DaQuan Jeffries,23.0,HOU,SG,13.0,2.0,4.8,0.413,0.8,3.0,0.282,0.625,1.0,0.8,2.5,3.2,1.2,0.6,0.5,0.5,4.9
Jevon Carter,25.0,PHO,PG,60.0,1.6,3.7,0.422,0.9,2.5,0.371,0.528,0.571,0.3,1.3,1.5,1.2,0.5,0.2,0.3,4.1
Josh Hall,20.0,OKC,SF,21.0,1.4,4.7,0.303,0.2,1.8,0.108,0.419,0.5,0.3,2.5,2.8,1.3,0.2,0.0,1.2,4.1
Kevon Looney,24.0,GSW,C,61.0,1.8,3.2,0.548,0.1,0.3,0.235,0.578,0.646,1.9,3.4,5.3,2.0,0.3,0.4,0.6,4.1
Nico Mannion,19.0,GSW,PG,30.0,1.3,3.8,0.342,0.7,2.0,0.367,0.315,0.821,0.2,1.3,1.5,2.3,0.5,0.0,1.0,4.1
Darius Miller,30.0,OKC,SF,18.0,1.2,2.7,0.458,0.9,2.3,0.405,0.833,1.0,0.1,1.2,1.3,1.2,0.7,0.3,0.4,4.1
Lamar Stevens,23.0,CLE,PF,40.0,1.6,3.4,0.456,0.1,0.6,0.16,0.523,0.725,0.6,1.8,2.4,0.6,0.4,0.3,0.6,4.1
Obi Toppin,22.0,NYK,PF,62.0,1.7,3.4,0.498,0.4,1.4,0.306,0.629,0.731,0.4,1.8,2.2,0.5,0.3,0.2,0.4,4.1
Paul Watson,26.0,TOR,SF,27.0,1.4,3.0,0.463,1.1,2.4,0.469,0.444,0.625,0.1,1.5,1.7,0.6,0.2,0.1,0.3,4.1
Jordan Bone,23.0,ORL,PG,14.0,1.6,3.9,0.426,0.7,2.3,0.313,0.591,0.0,0.3,1.4,1.7,1.3,0.1,0.0,0.2,4.0
Chris Chiozza,25.0,BRK,PG,22.0,1.4,4.0,0.352,0.6,1.9,0.31,0.391,0.765,0.1,1.0,1.1,3.0,0.3,0.3,0.7,4.0
Carsen Edwards,22.0,BOS,SG,31.0,1.5,3.6,0.423,0.6,2.0,0.286,0.604,0.846,0.1,0.7,0.8,0.5,0.2,0.0,0.2,4.0
Udonis Haslem,40.0,MIA,C,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
Cody Martin,25.0,CHO,SF,52.0,1.6,3.6,0.441,0.3,1.1,0.276,0.515,0.581,1.0,2.1,3.1,1.7,0.7,0.2,0.8,4.0
Brodric Thomas,24.0,2TM,SG,32.0,1.2,3.4,0.361,0.5,1.8,0.271,0.469,0.674,0.3,1.4,1.7,0.9,0.5,0.3,0.7,3.9
Brodric Thomas,24.0,HOU,SG,4.0,0.5,1.8,0.286,0.3,1.5,0.167,1.0,0.714,0.3,0.8,1.0,1.0,0.3,0.3,1.0,2.5
Brodric Thomas,24.0,CLE,SG,28.0,1.3,3.6,0.366,0.5,1.9,0.283,0.458,0.667,0.3,1.5,1.8,0.9,0.5,0.3,0.6,4.1
Justin James,24.0,SAC,SF,36.0,1.4,3.1,0.468,0.4,1.1,0.368,0.521,0.583,0.3,0.6,0.8,0.6,0.2,0.1,0.4,3.9
Kevin Knox,21.0,NYK,SF,42.0,1.3,3.4,0.392,0.8,2.1,0.393,0.389,0.8,0.2,1.2,1.5,0.5,0.3,0.1,0.4,3.9
Matisse Thybulle,23.0,PHI,SG,65.0,1.6,3.7,0.42,0.7,2.2,0.301,0.59,0.444,0.5,1.4,1.9,1.0,1.6,1.1,0.5,3.9
Dante Exum,25.0,CLE,SG,6.0,1.7,4.3,0.385,0.3,1.8,0.182,0.533,0.5,0.3,2.5,2.8,2.2,0.7,0.3,1.2,3.8
Ersan İlyasova,33.0,UTA,PF,17.0,1.2,3.2,0.389,1.1,2.4,0.439,0.231,1.0,0.4,1.3,1.7,0.2,0.6,0.2,0.5,3.8
Nathan Knight,23.0,ATL,PF,33.0,1.1,3.0,0.37,0.2,1.0,0.182,0.463,0.8,0.8,1.4,2.2,0.2,0.3,0.3,0.5,3.8
Thon Maker,23.0,CLE,C,8.0,1.3,2.3,0.556,0.0,0.3,0.0,0.625,0.909,1.0,1.3,2.3,0.5,0.3,0.5,0.4,3.8
Skylar Mays,23.0,ATL,SG,33.0,1.3,3.0,0.449,0.4,1.2,0.35,0.517,0.88,0.3,0.8,1.1,0.9,0.4,0.1,0.3,3.8
Tremont Waters,23.0,BOS,PG,26.0,1.3,3.2,0.405,0.6,1.5,0.395,0.413,0.941,0.2,0.6,0.8,2.4,0.6,0.0,1.0,3.8
P.J. Tucker,35.0,2TM,PF,52.0,1.3,3.4,0.373,0.8,2.3,0.336,0.448,0.75,1.0,2.9,3.9,1.2,0.8,0.4,0.8,3.7
P.J. Tucker,35.0,HOU,PF,32.0,1.5,4.1,0.366,0.8,2.7,0.314,0.467,0.783,1.0,3.6,4.6,1.4,0.9,0.6,1.0,4.4
P.J. Tucker,35.0,MIL,PF,20.0,0.9,2.3,0.391,0.7,1.7,0.394,0.385,0.6,0.9,1.9,2.8,0.8,0.5,0.1,0.4,2.6
Isaiah Joe,21.0,PHI,SG,41.0,1.2,3.2,0.361,1.0,2.6,0.368,0.333,0.75,0.1,0.7,0.9,0.5,0.3,0.1,0.3,3.7
Luka Šamanić,21.0,SAS,PF,33.0,1.4,3.2,0.448,0.4,1.3,0.279,0.565,0.552,0.5,1.6,2.1,0.5,0.2,0.2,0.6,3.7
Javonte Green,27.0,2TM,SF,41.0,1.3,2.5,0.52,0.2,0.7,0.333,0.597,0.75,0.6,1.1,1.7,0.4,0.7,0.1,0.5,3.6
Javonte Green,27.0,BOS,SF,25.0,1.6,2.8,0.549,0.3,0.9,0.318,0.653,0.667,0.8,1.3,2.1,0.4,0.7,0.1,0.5,4.2
Javonte Green,27.0,CHI,SG,16.0,0.9,1.9,0.452,0.2,0.5,0.375,0.478,1.0,0.4,0.8,1.2,0.4,0.6,0.3,0.4,2.6
Luke Kornet,25.0,2TM,C,31.0,1.4,3.3,0.436,0.5,1.9,0.254,0.69,0.5,0.5,1.7,2.2,0.8,0.1,1.0,0.2,3.4
Luke Kornet,25.0,CHI,C,13.0,0.7,2.1,0.333,0.5,1.8,0.261,0.75,0.5,0.1,1.1,1.2,0.3,0.2,0.5,0.1,2.0
Luke Kornet,25.0,BOS,C,18.0,1.9,4.1,0.473,0.5,2.0,0.25,0.684,0.5,0.7,2.2,2.9,1.1,0.1,1.4,0.3,4.4
Wenyen Gabriel,23.0,NOP,PF,21.0,1.1,2.9,0.4,0.6,1.5,0.406,0.393,0.647,1.0,1.6,2.6,0.5,0.4,0.4,0.7,3.4
Paul Reed,21.0,PHI,PF,26.0,1.6,3.0,0.538,0.0,0.2,0.0,0.583,0.5,1.2,1.2,2.3,0.5,0.4,0.5,0.5,3.4
Quinn Cook,27.0,2TM,PG,23.0,1.3,3.0,0.426,0.5,1.1,0.423,0.429,0.875,0.1,0.7,0.7,0.8,0.2,0.0,0.3,3.3
Quinn Cook,27.0,LAL,PG,16.0,0.8,1.6,0.462,0.3,0.8,0.385,0.538,0.8,0.0,0.3,0.3,0.3,0.1,0.1,0.2,2.1
Quinn Cook,27.0,CLE,PG,7.0,2.4,6.0,0.405,0.9,1.9,0.462,0.379,1.0,0.3,1.4,1.7,1.9,0.4,0.0,0.6,6.1
Meyers Leonard,28.0,MIA,C,3.0,1.0,2.3,0.429,1.0,2.3,0.429,0.0,0.5,0.0,2.3,2.3,0.7,0.0,0.0,0.7,3.3
Amir Coffey,23.0,LAC,SG,44.0,1.0,2.3,0.437,0.5,1.3,0.411,0.468,0.711,0.2,0.8,1.0,0.5,0.2,0.0,0.3,3.2
Zeke Nnaji,20.0,DEN,PF,42.0,1.2,2.5,0.481,0.6,1.4,0.407,0.578,0.8,0.3,1.2,1.5,0.2,0.2,0.1,0.2,3.2
Killian Tillie,22.0,MEM,C,18.0,1.1,3.2,0.333,0.6,1.8,0.303,0.375,0.818,0.3,1.0,1.3,0.4,0.3,0.4,0.1,3.2
Matt Thomas,26.0,2TM,SG,45.0,1.1,2.8,0.394,0.6,1.8,0.338,0.489,0.857,0.2,0.8,1.0,0.4,0.1,0.0,0.3,3.1
Matt Thomas,26.0,TOR,SG,26.0,0.9,2.4,0.387,0.7,1.6,0.415,0.333,0.857,0.1,0.7,0.8,0.3,0.1,0.0,0.2,2.7
Matt Thomas,26.0,UTA,SG,19.0,1.4,3.4,0.4,0.5,2.1,0.256,0.615,0.857,0.2,1.0,1.2,0.5,0.1,0.0,0.4,3.6
Gary Clark,26.0,3TM,SF,39.0,1.0,3.4,0.303,0.8,2.8,0.287,0.375,0.8,0.8,2.1,2.9,0.8,0.3,0.2,0.4,3.1
Gary Clark,26.0,ORL,SF,35.0,1.1,3.7,0.305,0.9,3.1,0.287,0.391,0.8,0.9,2.3,3.2,0.9,0.3,0.2,0.5,3.4
Gary Clark,26.0,DEN,SF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Gary Clark,26.0,PHI,PF,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0
Ryan Arcidiacono,26.0,CHI,PG,44.0,1.1,2.7,0.419,0.6,1.5,0.373,0.48,0.65,0.1,1.4,1.5,1.3,0.2,0.0,0.2,3.1
Mamadi Diakite,24.0,MIL,PF,14.0,1.1,2.9,0.4,0.1,0.6,0.125,0.469,0.786,0.6,1.9,2.4,0.6,0.5,0.4,0.2,3.1
Anthony Gill,28.0,WAS,PF,26.0,1.2,2.3,0.5,0.3,0.9,0.292,0.639,0.813,0.6,1.3,2.0,0.4,0.4,0.2,0.3,3.1
Romeo Langford,21.0,BOS,SG,18.0,1.2,3.3,0.356,0.3,1.0,0.278,0.39,0.75,0.7,1.3,1.9,0.7,0.3,0.3,0.6,3.1
Alfonzo McKinnie,28.0,LAL,SF,39.0,1.2,2.4,0.516,0.4,1.0,0.41,0.593,0.556,0.6,0.8,1.4,0.2,0.2,0.0,0.1,3.1
Jahmi'us Ramsey,19.0,SAC,SG,13.0,1.2,2.9,0.395,0.4,1.5,0.263,0.526,1.0,0.2,0.6,0.8,0.5,0.3,0.1,0.2,3.1
Cameron Reynolds,25.0,2TM,SF,5.0,1.2,3.6,0.333,0.6,2.4,0.25,0.5,0.0,0.4,0.6,1.0,0.4,0.0,0.0,0.0,3.0
Cameron Reynolds,25.0,SAS,SF,3.0,0.3,0.7,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Cameron Reynolds,25.0,HOU,SF,2.0,2.5,8.0,0.313,1.5,6.0,0.25,0.5,0.0,1.0,1.5,2.5,1.0,0.0,0.0,0.0,6.5
Nicolò Melli,30.0,2TM,PF,45.0,1.0,3.1,0.326,0.5,1.9,0.271,0.411,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,3.0
Nicolò Melli,30.0,NOP,PF,22.0,0.7,2.7,0.254,0.3,1.7,0.189,0.364,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,2.0
Nicolò Melli,30.0,DAL,PF,23.0,1.3,3.6,0.378,0.7,2.1,0.333,0.441,0.722,0.7,2.1,2.8,0.8,0.2,0.1,0.2,4.0
Sam Merrill,24.0,MIL,SG,30.0,1.1,2.4,0.444,0.7,1.6,0.447,0.44,1.0,0.2,0.8,1.0,0.7,0.3,0.0,0.3,3.0
Reggie Perry,20.0,BRK,PF,26.0,1.2,3.0,0.41,0.2,0.8,0.19,0.491,0.769,1.0,1.8,2.8,0.5,0.2,0.2,0.6,3.0
Thanasis Antetokounmpo,28.0,MIL,SF,57.0,1.2,2.4,0.489,0.1,0.5,0.241,0.556,0.51,0.9,1.2,2.2,0.8,0.4,0.2,0.8,2.9
Trent Forrest,22.0,UTA,PG,30.0,1.1,2.4,0.451,0.2,0.9,0.192,0.6,1.0,0.4,1.1,1.5,1.5,0.3,0.1,0.7,2.9
Bruno Caboclo,25.0,HOU,PF,6.0,1.3,2.8,0.471,0.0,0.8,0.0,0.667,0.5,0.5,1.8,2.3,0.2,0.0,0.3,0.7,2.8
Matthew Dellavedova,30.0,CLE,PG,13.0,1.1,4.3,0.25,0.3,1.9,0.16,0.323,1.0,0.5,1.4,1.8,4.5,0.3,0.1,0.5,2.8
Harry Giles,22.0,POR,C,38.0,1.1,2.6,0.433,0.2,0.6,0.348,0.459,0.593,0.8,2.7,3.5,0.8,0.2,0.3,0.5,2.8
Kyle Guy,23.0,SAC,PG,31.0,0.9,2.8,0.33,0.4,1.5,0.283,0.381,0.8,0.2,1.0,1.1,1.0,0.2,0.0,0.4,2.8
Markus Howard,21.0,DEN,SG,37.0,1.1,2.9,0.377,0.5,1.8,0.277,0.537,0.778,0.0,0.5,0.6,0.5,0.1,0.0,0.5,2.8
Didi Louzada,21.0,NOP,SF,3.0,1.0,4.3,0.231,0.7,2.7,0.25,0.2,0.0,0.3,0.7,1.0,1.0,0.7,0.0,1.0,2.7
Frank Ntilikina,22.0,NYK,PG,33.0,0.9,2.4,0.367,0.7,1.5,0.479,0.194,0.444,0.2,0.8,0.9,0.6,0.5,0.1,0.3,2.7
Keita Bates-Diop,25.0,SAS,SF,30.0,1.0,2.2,0.448,0.2,0.6,0.294,0.5,0.667,0.3,1.3,1.6,0.4,0.4,0.2,0.2,2.6
Amida Brimah,26.0,IND,C,5.0,1.0,1.6,0.625,0.0,0.0,0.0,0.625,1.0,0.4,1.2,1.6,0.2,0.0,1.0,0.8,2.6
Josh Green,20.0,DAL,SG,39.0,1.1,2.4,0.452,0.1,0.6,0.16,0.559,0.565,0.7,1.3,2.0,0.7,0.4,0.1,0.4,2.6
Grant Riller,23.0,CHO,PG,7.0,1.1,1.7,0.667,0.3,0.6,0.5,0.75,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.1,2.6
Anderson Varejão,38.0,CLE,C,5.0,0.8,3.2,0.25,0.0,0.2,0.0,0.267,0.556,1.4,2.6,4.0,0.6,0.0,0.4,0.2,2.6
Jordan Bell,26.0,2TM,C,6.0,1.2,3.7,0.318,0.0,0.3,0.0,0.35,0.5,1.2,2.8,4.0,1.2,0.5,0.8,0.7,2.5
Jordan Bell,26.0,WAS,C,5.0,1.4,4.0,0.35,0.0,0.4,0.0,0.389,0.0,1.2,2.6,3.8,1.0,0.6,0.6,0.6,2.8
Jordan Bell,26.0,GSW,C,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,4.0,5.0,2.0,0.0,2.0,1.0,1.0
Tacko Fall,25.0,BOS,C,19.0,1.1,1.5,0.724,0.0,0.0,0.0,0.724,0.333,0.8,1.9,2.7,0.2,0.1,1.1,0.3,2.5
Rondae Hollis-Jefferson,26.0,POR,PF,11.0,0.8,1.6,0.5,0.0,0.1,0.0,0.529,0.563,1.0,1.4,2.4,1.2,0.2,0.4,0.2,2.5
Tre Jones,21.0,SAS,PG,37.0,1.0,2.1,0.474,0.1,0.1,0.6,0.466,0.895,0.2,0.4,0.6,1.1,0.2,0.0,0.4,2.5
KZ Okpala,21.0,MIA,PF,37.0,1.0,2.6,0.375,0.3,1.4,0.24,0.522,0.533,0.6,1.3,1.8,0.5,0.3,0.3,0.4,2.5
Gary Payton II,28.0,GSW,PG,10.0,1.0,1.3,0.769,0.2,0.4,0.5,0.889,0.75,0.2,0.9,1.1,0.1,0.6,0.1,0.1,2.5
Mfiondu Kabengele,23.0,2TM,PF,39.0,0.8,2.3,0.371,0.3,1.3,0.26,0.513,0.8,0.3,1.2,1.5,0.4,0.2,0.3,0.4,2.4
Mfiondu Kabengele,23.0,LAC,PF,23.0,0.4,1.4,0.281,0.2,0.8,0.222,0.357,0.833,0.0,0.6,0.6,0.2,0.1,0.1,0.3,1.2
Mfiondu Kabengele,23.0,CLE,PF,16.0,1.5,3.6,0.421,0.6,2.0,0.281,0.6,0.786,0.7,2.2,2.9,0.8,0.4,0.6,0.6,4.3
Wes Iwundu,26.0,2TM,SF,41.0,0.8,2.5,0.333,0.1,1.0,0.122,0.475,0.839,0.4,1.8,2.2,0.4,0.4,0.1,0.5,2.4
Wes Iwundu,26.0,DAL,SF,23.0,0.7,2.3,0.327,0.1,1.0,0.13,0.483,0.857,0.3,1.7,1.9,0.4,0.4,0.1,0.3,2.1
Wes Iwundu,26.0,NOP,SF,18.0,0.9,2.8,0.34,0.1,1.0,0.111,0.469,0.824,0.5,2.1,2.6,0.4,0.3,0.1,0.7,2.8
Vernon Carey Jr.,19.0,CHO,C,19.0,0.9,1.9,0.5,0.1,0.4,0.143,0.586,0.818,0.3,1.1,1.4,0.1,0.1,0.3,0.3,2.4
Jeremiah Martin,24.0,CLE,PG,9.0,1.0,3.7,0.273,0.3,1.3,0.25,0.286,0.2,0.2,0.6,0.8,0.4,0.6,0.2,0.7,2.4
Rayjon Tucker,23.0,PHI,PG,14.0,0.6,1.3,0.5,0.1,0.5,0.286,0.636,0.737,0.1,0.7,0.8,0.4,0.1,0.0,0.3,2.4
Jarrell Brantley,24.0,UTA,PF,28.0,0.9,1.9,0.481,0.4,1.0,0.429,0.542,1.0,0.3,0.6,1.0,0.5,0.3,0.1,0.3,2.3
CJ Elleby,20.0,POR,SF,30.0,0.8,2.2,0.379,0.2,1.1,0.206,0.563,0.733,0.4,0.7,1.1,0.3,0.2,0.1,0.2,2.3
Justin Robinson,23.0,OKC,PG,9.0,0.8,2.3,0.333,0.4,1.6,0.286,0.429,0.6,0.1,0.7,0.8,1.0,0.3,0.0,0.2,2.3
Quinndary Weatherspoon,24.0,SAS,SG,20.0,0.8,1.8,0.457,0.1,0.3,0.167,0.517,0.813,0.2,0.4,0.6,0.4,0.4,0.1,0.5,2.3
Bol Bol,21.0,DEN,PF,32.0,0.8,1.8,0.431,0.3,0.8,0.375,0.471,0.667,0.0,0.8,0.8,0.2,0.1,0.3,0.4,2.2
Sean McDermott,24.0,MEM,SF,18.0,0.7,1.8,0.394,0.3,1.2,0.227,0.727,1.0,0.3,0.7,1.1,0.2,0.1,0.2,0.2,2.2
