Player,Age,Team,Pos,G,FG,FGA,FG%,3P,3PA,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
Wenyen Gabriel,24.0,BRK,PF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wenyen Gabriel,24.0,LAC,PF,6.0,0.8,2.2,0.385,0.3,0.8,0.4,0.375,0.5,0.8,1.5,2.3,0.3,0.2,0.3,0.5,2.3
Wenyen Gabriel,24.0,LAL,PF,19.0,2.6,5.1,0.505,0.3,1.2,0.261,0.581,0.605,1.8,2.5,4.3,0.6,0.2,0.5,0.7,6.7
PJ Dozier,25.0,DEN,SG,18.0,2.0,5.5,0.364,0.8,2.7,0.313,0.412,0.769,0.8,2.7,3.5,1.6,0.6,0.3,0.7,5.4
Rodney McGruder,30.0,DET,SG,51.0,1.9,4.4,0.436,1.1,2.9,0.397,0.506,0.731,0.6,1.6,2.2,0.9,0.4,0.1,0.5,5.4
Trey Murphy III,21.0,NOP,SF,62.0,1.8,4.5,0.394,1.1,3.0,0.382,0.418,0.882,0.8,1.6,2.4,0.6,0.4,0.1,0.3,5.4
Armoni Brooks,23.0,2TM,SG,54.0,1.8,5.4,0.339,1.4,4.6,0.297,0.6,0.857,0.4,1.5,1.9,1.1,0.5,0.2,0.5,5.3
Armoni Brooks,23.0,HOU,SG,41.0,2.1,6.1,0.347,1.6,5.2,0.3,0.605,0.842,0.3,1.7,2.0,1.2,0.5,0.2,0.6,6.2
Armoni Brooks,23.0,TOR,PG,13.0,0.8,2.9,0.289,0.8,2.8,0.278,0.5,1.0,0.6,1.1,1.7,1.0,0.5,0.2,0.3,2.6
D.J. Augustin,34.0,2TM,PG,55.0,1.7,4.0,0.423,1.2,3.0,0.415,0.448,0.884,0.2,1.0,1.2,1.9,0.3,0.0,1.0,5.3
D.J. Augustin,34.0,HOU,PG,34.0,1.6,4.0,0.404,1.1,2.8,0.406,0.4,0.868,0.2,1.0,1.2,2.2,0.3,0.0,1.3,5.4
D.J. Augustin,34.0,LAL,PG,21.0,1.9,4.1,0.453,1.4,3.2,0.426,0.556,1.0,0.2,1.1,1.3,1.6,0.3,0.0,0.5,5.3
Derrick Favors,30.0,OKC,C,39.0,2.4,4.7,0.516,0.1,0.4,0.125,0.554,0.64,1.5,3.2,4.7,0.6,0.4,0.3,0.2,5.3
Dean Wade,25.0,CLE,PF,51.0,1.9,4.3,0.456,1.0,2.8,0.359,0.64,0.667,0.6,2.3,2.9,1.0,0.6,0.1,0.3,5.3
Omer Yurtseven,23.0,MIA,C,56.0,2.3,4.4,0.526,0.0,0.2,0.091,0.547,0.623,1.5,3.7,5.3,0.9,0.3,0.4,0.7,5.3
Garrett Temple,35.0,NOP,SG,59.0,1.9,5.0,0.376,1.0,3.1,0.319,0.473,0.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,5.2
Cody Zeller,29.0,POR,C,27.0,1.9,3.3,0.567,0.0,0.1,0.0,0.593,0.776,1.9,2.8,4.6,0.8,0.3,0.2,0.7,5.2
DeAndre' Bembry,27.0,2TM,SF,56.0,2.2,3.9,0.561,0.3,0.6,0.417,0.589,0.6,0.8,2.2,2.9,1.2,0.9,0.4,0.6,5.1
DeAndre' Bembry,27.0,BRK,SF,48.0,2.5,4.4,0.568,0.3,0.8,0.417,0.599,0.6,0.8,2.4,3.2,1.3,1.0,0.5,0.6,5.8
DeAndre' Bembry,27.0,MIL,SF,8.0,0.4,1.0,0.375,0.0,0.0,0.0,0.375,0.0,0.5,0.9,1.4,0.8,0.3,0.0,0.1,0.8
Trey Burke,29.0,DAL,PG,42.0,2.0,5.1,0.391,0.6,2.0,0.317,0.436,0.87,0.1,0.7,0.8,1.4,0.3,0.0,0.6,5.1
Facundo Campazzo,30.0,DEN,PG,65.0,1.6,4.6,0.361,0.9,3.0,0.301,0.476,0.769,0.4,1.4,1.8,3.4,1.0,0.4,1.0,5.1
Wesley Matthews,35.0,MIL,SG,49.0,1.8,4.5,0.395,1.1,3.2,0.338,0.54,0.786,0.6,1.3,1.9,0.7,0.5,0.2,0.4,5.1
David Nwaba,29.0,HOU,SF,46.0,1.8,3.8,0.483,0.3,1.1,0.306,0.551,0.716,0.9,2.4,3.3,0.8,0.6,0.4,0.5,5.1
Ignas Brazdeikis,23.0,ORL,SF,42.0,1.9,4.5,0.431,0.6,2.1,0.31,0.535,0.656,0.5,1.2,1.7,0.9,0.2,0.1,0.4,5.0
Jock Landale,26.0,SAS,C,54.0,1.9,3.8,0.495,0.5,1.6,0.326,0.626,0.829,1.2,1.4,2.6,0.8,0.2,0.3,0.6,4.9
Rajon Rondo,35.0,2TM,PG,39.0,1.7,4.5,0.386,0.8,2.3,0.352,0.42,0.731,0.4,2.4,2.8,4.4,0.8,0.2,1.7,4.8
Rajon Rondo,35.0,LAL,PG,18.0,1.3,3.9,0.324,0.4,1.7,0.267,0.366,0.5,0.6,2.2,2.7,3.7,0.7,0.3,1.9,3.1
Rajon Rondo,35.0,CLE,PG,21.0,2.1,5.0,0.429,1.1,2.8,0.397,0.468,0.75,0.2,2.6,2.8,4.9,0.9,0.0,1.6,6.2
Brandon Goodwin,26.0,CLE,PG,36.0,1.8,4.3,0.416,0.5,1.5,0.345,0.455,0.632,0.4,1.5,1.9,2.5,0.7,0.0,1.0,4.8
Josh Green,21.0,DAL,SG,67.0,1.9,3.8,0.508,0.4,1.2,0.359,0.573,0.689,0.8,1.6,2.4,1.2,0.7,0.2,0.7,4.8
John Konchar,25.0,MEM,SG,72.0,1.9,3.6,0.515,0.7,1.8,0.413,0.61,0.551,1.2,3.4,4.6,1.5,0.6,0.3,0.4,4.8
Xavier Tillman Sr.,23.0,MEM,PF,53.0,1.8,4.1,0.454,0.2,0.9,0.204,0.527,0.648,1.2,1.8,3.0,1.2,0.9,0.3,0.6,4.8
Udoka Azubuike,22.0,UTA,C,17.0,2.2,2.9,0.755,0.0,0.0,0.0,0.755,0.545,1.1,3.1,4.2,0.0,0.1,0.6,0.7,4.7
Greg Brown III,20.0,POR,SF,48.0,1.7,4.0,0.426,0.4,1.3,0.311,0.481,0.677,0.8,2.0,2.8,0.7,0.5,0.5,0.8,4.7
David Duke Jr.,22.0,BRK,PG,22.0,1.8,4.9,0.361,0.4,1.7,0.243,0.423,0.81,1.4,1.7,3.0,0.8,0.6,0.3,0.4,4.7
Cameron McGriff,24.0,POR,SF,3.0,1.7,4.7,0.357,0.7,2.0,0.333,0.375,1.0,2.0,3.0,5.0,1.0,0.0,0.3,0.0,4.7
James Bouknight,21.0,CHO,SG,31.0,1.6,4.5,0.348,0.5,1.6,0.347,0.348,0.871,0.7,1.0,1.7,0.8,0.2,0.0,0.5,4.6
Maurice Harkless,28.0,SAC,SF,47.0,1.8,3.9,0.459,0.7,2.1,0.307,0.65,0.714,0.3,2.1,2.4,0.5,0.6,0.5,0.7,4.6
Svi Mykhailiuk,24.0,TOR,SF,56.0,1.6,4.2,0.389,0.7,2.4,0.306,0.5,0.865,0.4,1.3,1.6,0.8,0.5,0.1,0.6,4.6
Romeo Langford,22.0,2TM,SG,48.0,1.7,4.0,0.435,0.6,1.8,0.341,0.509,0.548,0.6,1.6,2.3,0.4,0.5,0.3,0.3,4.5
Romeo Langford,22.0,BOS,SG,44.0,1.8,4.2,0.429,0.7,1.9,0.349,0.495,0.588,0.7,1.7,2.4,0.4,0.5,0.4,0.4,4.7
Romeo Langford,22.0,SAS,SG,4.0,1.0,1.8,0.571,0.0,0.5,0.0,0.8,0.375,0.0,1.0,1.0,0.5,0.3,0.0,0.0,2.8
Khem Birch,29.0,TOR,C,55.0,1.8,3.6,0.485,0.0,0.3,0.0,0.522,0.746,2.2,2.1,4.3,1.0,0.5,0.5,0.5,4.5
Marquese Chriss,24.0,DAL,PF,34.0,1.8,3.9,0.463,0.2,0.7,0.32,0.495,0.667,1.0,2.1,3.0,0.5,0.4,0.4,0.5,4.5
Louis King,22.0,SAC,SF,10.0,1.5,4.7,0.319,0.8,2.7,0.296,0.35,0.7,0.0,1.2,1.2,0.9,0.2,0.1,0.0,4.5
Taj Gibson,36.0,NYK,C,52.0,1.7,3.2,0.518,0.3,0.7,0.395,0.555,0.808,1.7,2.7,4.4,0.6,0.4,0.8,0.5,4.4
Timothé Luwawu-Cabarrot,26.0,ATL,SF,52.0,1.4,3.6,0.398,0.8,2.3,0.361,0.469,0.854,0.3,1.3,1.6,0.8,0.3,0.1,0.4,4.4
Moses Moody,19.0,GSW,SG,52.0,1.5,3.5,0.437,0.8,2.1,0.364,0.548,0.778,0.3,1.2,1.5,0.4,0.1,0.2,0.3,4.4
Jabari Parker,26.0,BOS,PF,12.0,1.5,3.2,0.474,0.7,1.3,0.5,0.455,1.0,0.4,1.9,2.3,0.5,0.3,0.1,0.7,4.4
Davon Reed,26.0,DEN,SG,48.0,1.7,3.4,0.503,0.8,1.8,0.43,0.587,0.667,0.3,2.0,2.3,1.1,0.5,0.2,0.3,4.4
Delon Wright,29.0,ATL,SG,77.0,1.6,3.5,0.454,0.6,1.5,0.379,0.51,0.857,0.6,2.2,2.9,2.4,1.2,0.2,0.6,4.4
Moses Brown,22.0,2TM,C,40.0,1.6,2.7,0.593,0.0,0.0,0.0,0.593,0.597,1.0,2.4,3.4,0.0,0.2,0.4,0.5,4.3
Moses Brown,22.0,DAL,C,26.0,1.0,1.9,0.54,0.0,0.0,0.0,0.54,0.628,0.6,1.7,2.3,0.0,0.1,0.3,0.5,3.1
Moses Brown,22.0,CLE,C,14.0,2.6,4.1,0.638,0.0,0.0,0.0,0.638,0.552,1.6,3.6,5.3,0.0,0.3,0.5,0.4,6.4
DeAndre Jordan,33.0,2TM,C,48.0,1.9,3.0,0.643,0.0,0.0,0.0,0.643,0.55,1.7,3.8,5.5,0.4,0.3,0.7,0.8,4.3
DeAndre Jordan,33.0,LAL,C,32.0,1.9,2.8,0.674,0.0,0.0,0.0,0.674,0.462,1.6,3.8,5.4,0.4,0.3,0.8,0.7,4.1
DeAndre Jordan,33.0,PHI,C,16.0,2.0,3.4,0.593,0.0,0.0,0.0,0.593,0.714,2.0,3.8,5.8,0.5,0.1,0.6,1.0,4.6
Troy Brown Jr.,22.0,CHI,SF,66.0,1.6,3.9,0.419,0.7,2.0,0.353,0.488,0.769,0.6,2.5,3.1,1.0,0.5,0.1,0.4,4.3
Mamadi Diakite,25.0,OKC,PF,13.0,1.9,3.6,0.532,0.0,0.4,0.0,0.595,0.545,1.3,3.2,4.5,0.2,0.4,0.7,0.5,4.3
Malachi Flynn,23.0,TOR,PG,44.0,1.6,4.2,0.393,0.7,2.0,0.333,0.452,0.625,0.2,1.2,1.4,1.6,0.5,0.1,0.3,4.3
Boban Marjanović,33.0,DAL,C,23.0,1.8,3.0,0.6,0.0,0.2,0.25,0.621,0.591,0.3,1.3,1.7,0.1,0.0,0.1,0.7,4.3
Trevelin Queen,24.0,HOU,SG,10.0,1.5,3.3,0.455,0.9,2.4,0.375,0.667,1.0,0.7,0.9,1.6,0.4,0.5,0.1,0.7,4.3
Yuta Watanabe,27.0,TOR,SF,38.0,1.5,3.6,0.406,0.7,2.1,0.342,0.492,0.6,0.5,1.9,2.4,0.6,0.3,0.4,0.5,4.3
Rayjon Tucker,24.0,2TM,SG,5.0,1.2,1.8,0.667,0.8,1.0,0.8,0.5,0.714,0.6,1.0,1.6,2.0,0.8,0.0,0.2,4.2
Rayjon Tucker,24.0,DEN,SG,3.0,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.75,0.3,1.0,1.3,1.3,0.3,0.0,0.0,2.0
Rayjon Tucker,24.0,MIL,SG,2.0,2.5,3.5,0.714,1.5,1.5,1.0,0.5,0.667,1.0,1.0,2.0,3.0,1.5,0.0,0.5,7.5
Jevon Carter,26.0,2TM,PG,66.0,1.5,3.8,0.387,1.0,2.6,0.388,0.386,0.833,0.2,1.5,1.7,1.5,0.4,0.2,0.5,4.2
Jevon Carter,26.0,BRK,PG,46.0,1.3,3.8,0.333,0.9,2.8,0.331,0.34,0.7,0.2,1.3,1.5,1.0,0.3,0.2,0.6,3.6
Jevon Carter,26.0,MIL,PG,20.0,2.0,4.0,0.506,1.2,2.2,0.558,0.444,1.0,0.3,1.9,2.2,2.5,0.5,0.2,0.4,5.6
Sam Merrill,25.0,MEM,SG,6.0,1.3,4.0,0.333,1.2,3.8,0.304,1.0,0.5,0.2,1.0,1.2,0.7,0.0,0.0,0.3,4.2
Lindell Wigginton,23.0,MIL,PG,19.0,1.4,3.2,0.426,0.5,1.4,0.346,0.486,0.543,0.2,1.2,1.3,1.2,0.3,0.1,0.6,4.2
James Ennis III,31.0,3TM,SF,7.0,1.6,3.4,0.458,0.4,1.1,0.375,0.5,0.8,0.7,1.0,1.7,0.4,0.3,0.3,0.3,4.1
James Ennis III,31.0,BRK,SF,2.0,1.0,3.5,0.286,0.5,1.0,0.5,0.2,0.0,1.0,1.5,2.5,0.0,0.5,0.5,0.0,2.5
James Ennis III,31.0,LAC,SF,2.0,3.5,5.5,0.636,1.0,2.0,0.5,0.714,1.0,1.0,1.5,2.5,0.0,0.5,0.5,0.5,10.0
James Ennis III,31.0,DEN,SF,3.0,0.7,2.0,0.333,0.0,0.7,0.0,0.5,0.0,0.3,0.3,0.7,1.0,0.0,0.0,0.3,1.3
Mychal Mulder,27.0,2TM,PG,17.0,1.4,4.5,0.312,1.0,3.2,0.315,0.304,1.0,0.1,1.3,1.4,0.3,0.2,0.1,0.5,4.1
Mychal Mulder,27.0,ORL,PG,15.0,1.3,4.5,0.299,0.9,3.1,0.283,0.333,1.0,0.1,1.3,1.4,0.2,0.3,0.1,0.5,3.7
Mychal Mulder,27.0,MIA,PG,2.0,2.0,5.0,0.4,2.0,4.0,0.5,0.0,1.0,0.0,1.5,1.5,1.0,0.0,0.5,0.0,7.0
Santi Aldama,21.0,MEM,PF,32.0,1.7,4.1,0.402,0.2,1.5,0.125,0.56,0.625,1.0,1.7,2.7,0.7,0.2,0.3,0.5,4.1
Vlatko Čančar,24.0,DEN,PF,15.0,1.5,2.7,0.561,0.5,0.8,0.583,0.552,0.643,0.5,1.5,2.1,1.1,0.1,0.2,0.6,4.1
Anthony Gill,29.0,WAS,PF,44.0,1.4,2.5,0.569,0.3,0.6,0.538,0.578,0.808,0.8,1.2,1.9,0.6,0.1,0.3,0.4,4.1
Markus Howard,22.0,DEN,SG,31.0,1.3,3.3,0.386,0.9,2.3,0.4,0.355,0.87,0.1,0.3,0.4,0.2,0.3,0.0,0.2,4.1
Frank Ntilikina,23.0,DAL,SG,58.0,1.5,3.8,0.399,0.7,1.9,0.342,0.455,0.96,0.2,1.2,1.4,1.2,0.5,0.1,0.5,4.1
Juan Toscano-Anderson,28.0,GSW,SF,73.0,1.6,3.2,0.489,0.4,1.2,0.322,0.588,0.571,0.4,2.0,2.4,1.7,0.7,0.2,0.9,4.1
Mac McClung,23.0,2TM,PG,2.0,1.5,3.0,0.5,0.5,1.5,0.333,0.667,1.0,0.0,1.5,1.5,0.5,0.5,0.5,1.5,4.0
Mac McClung,23.0,CHI,PG,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Mac McClung,23.0,LAL,SG,1.0,2.0,5.0,0.4,1.0,3.0,0.333,0.5,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,6.0
Trevor Ariza,36.0,LAL,SF,24.0,1.4,4.1,0.333,0.8,3.1,0.27,0.52,0.556,0.4,3.0,3.4,1.1,0.5,0.3,0.5,4.0
Scotty Hopson,32.0,OKC,SG,1.0,2.0,4.0,0.5,0.0,1.0,0.0,0.667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0
Andre Iguodala,38.0,GSW,SF,31.0,1.5,3.9,0.38,0.5,2.4,0.23,0.617,0.75,0.7,2.5,3.2,3.7,0.9,0.7,0.9,4.0
Micah Potter,23.0,DET,C,3.0,1.7,3.7,0.455,0.0,0.7,0.0,0.556,1.0,1.3,1.7,3.0,0.0,0.3,0.3,0.3,4.0
Matt Thomas,27.0,CHI,SG,40.0,1.4,3.4,0.41,0.9,2.3,0.385,0.465,0.8,0.1,1.2,1.3,0.5,0.2,0.1,0.2,4.0
Gabe York,28.0,IND,SG,2.0,1.0,3.5,0.286,0.5,3.0,0.167,1.0,0.6,0.0,1.0,1.0,2.0,1.0,0.5,0.5,4.0
Didi Louzada,22.0,2TM,SF,9.0,1.3,3.7,0.364,1.0,2.6,0.391,0.3,1.0,0.6,1.3,1.9,0.6,0.2,0.2,0.6,3.9
Didi Louzada,22.0,NOP,SF,2.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
Didi Louzada,22.0,POR,SG,7.0,1.7,4.3,0.4,1.3,2.9,0.45,0.3,1.0,0.4,1.7,2.1,0.6,0.3,0.3,0.7,5.0
Kyle Guy,24.0,MIA,SG,19.0,1.4,3.4,0.4,0.7,2.1,0.35,0.48,0.667,0.2,0.7,0.9,0.9,0.4,0.1,0.7,3.9
Malcolm Hill,26.0,2TM,SG,19.0,1.3,2.7,0.462,0.7,1.9,0.361,0.688,0.786,0.6,1.3,1.8,0.4,0.4,0.2,0.2,3.8
Malcolm Hill,26.0,ATL,SG,3.0,1.7,2.7,0.625,1.0,1.7,0.6,0.667,1.0,0.7,1.3,2.0,0.3,1.3,0.3,0.0,5.7
Malcolm Hill,26.0,CHI,SF,16.0,1.2,2.8,0.432,0.6,1.9,0.323,0.692,0.7,0.6,1.3,1.8,0.4,0.2,0.1,0.2,3.4
Jared Butler,21.0,UTA,SG,42.0,1.5,3.6,0.404,0.7,2.1,0.318,0.524,0.688,0.1,1.0,1.1,1.5,0.4,0.2,0.8,3.8
Sandro Mamukelashvili,22.0,MIL,PF,41.0,1.4,2.8,0.496,0.5,1.3,0.423,0.556,0.818,0.9,1.1,2.0,0.5,0.2,0.2,0.4,3.8
Jordan McLaughlin,25.0,MIN,PG,62.0,1.4,3.2,0.44,0.4,1.4,0.318,0.53,0.75,0.4,1.2,1.5,2.9,0.9,0.2,0.6,3.8
Aaron Nesmith,22.0,BOS,SF,52.0,1.4,3.5,0.396,0.6,2.2,0.27,0.612,0.808,0.3,1.4,1.7,0.4,0.4,0.1,0.6,3.8
Jamorko Pickett,24.0,DET,PF,13.0,1.4,3.8,0.36,1.0,3.0,0.333,0.455,0.5,0.5,2.0,2.5,0.5,0.0,0.5,0.4,3.8
Admiral Schofield,24.0,ORL,SF,38.0,1.4,3.4,0.419,0.7,2.1,0.329,0.56,0.8,0.4,1.9,2.3,0.7,0.1,0.1,0.6,3.8
Cheick Diallo,25.0,DET,C,3.0,1.0,2.7,0.375,0.0,0.0,0.0,0.375,0.833,1.3,2.7,4.0,0.0,0.3,0.0,0.3,3.7
Enes Freedom,29.0,BOS,C,35.0,1.5,2.8,0.526,0.1,0.1,0.4,0.533,0.857,1.7,2.8,4.6,0.2,0.1,0.4,0.6,3.7
Nathan Knight,24.0,MIN,PF,37.0,1.2,2.4,0.511,0.1,0.4,0.308,0.547,0.733,0.9,1.4,2.3,0.6,0.2,0.2,0.5,3.7
KZ Okpala,22.0,MIA,PF,21.0,1.4,3.3,0.435,0.4,1.2,0.346,0.488,0.727,0.5,1.4,2.0,0.7,0.2,0.3,0.2,3.7
Brad Wanamaker,32.0,2TM,PG,23.0,1.2,3.3,0.364,0.2,0.7,0.235,0.4,0.92,0.3,1.4,1.7,2.4,0.3,0.3,1.0,3.6
Brad Wanamaker,32.0,IND,PG,22.0,1.2,3.3,0.361,0.2,0.8,0.235,0.4,0.909,0.3,1.3,1.6,2.2,0.2,0.3,1.0,3.5
Brad Wanamaker,32.0,WAS,PG,1.0,2.0,5.0,0.4,0.0,0.0,0.0,0.4,1.0,0.0,4.0,4.0,7.0,2.0,0.0,0.0,7.0
Tomáš Satoranský,30.0,3TM,SG,55.0,1.3,3.5,0.377,0.2,1.0,0.208,0.442,0.796,0.5,1.8,2.3,3.3,0.5,0.1,0.8,3.6
Tomáš Satoranský,30.0,NOP,SG,32.0,1.0,3.3,0.299,0.2,1.0,0.161,0.355,0.76,0.6,1.4,2.0,2.4,0.4,0.0,0.7,2.8
Tomáš Satoranský,30.0,SAS,SF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
Tomáš Satoranský,30.0,WAS,PG,22.0,1.8,3.8,0.476,0.3,1.0,0.273,0.548,0.84,0.4,2.4,2.8,4.9,0.7,0.2,1.0,4.9
Thanasis Antetokounmpo,29.0,MIL,SF,48.0,1.5,2.7,0.547,0.0,0.3,0.143,0.596,0.63,0.8,1.3,2.1,0.5,0.3,0.3,0.5,3.6
Isaiah Joe,22.0,PHI,SG,55.0,1.1,3.2,0.35,0.8,2.5,0.333,0.405,0.935,0.1,0.9,1.0,0.6,0.3,0.1,0.3,3.6
Tony Snell,30.0,2TM,SG,53.0,1.3,3.2,0.404,0.8,2.4,0.352,0.558,1.0,0.3,1.6,1.9,0.5,0.3,0.2,0.4,3.5
Tony Snell,30.0,POR,SG,38.0,0.9,2.6,0.371,0.6,2.0,0.32,0.545,1.0,0.3,1.6,1.9,0.5,0.2,0.2,0.3,2.6
Tony Snell,30.0,NOP,SG,15.0,2.2,4.9,0.446,1.4,3.5,0.396,0.571,1.0,0.3,1.7,2.1,0.5,0.5,0.1,0.5,5.9
Elijah Hughes,23.0,2TM,SG,36.0,1.3,4.0,0.326,0.7,2.6,0.263,0.449,0.778,0.2,1.4,1.6,0.6,0.4,0.2,0.5,3.5
Elijah Hughes,23.0,UTA,SF,14.0,1.1,2.6,0.417,0.7,2.0,0.357,0.625,1.0,0.1,1.1,1.2,0.4,0.3,0.1,0.5,3.1
Elijah Hughes,23.0,POR,SG,22.0,1.5,4.9,0.296,0.7,3.0,0.224,0.415,0.667,0.2,1.7,1.9,0.7,0.5,0.3,0.5,3.8
Paul Millsap,36.0,2TM,C,33.0,1.4,3.5,0.391,0.2,1.1,0.229,0.463,0.708,1.2,2.2,3.5,0.9,0.3,0.4,0.6,3.5
Paul Millsap,36.0,BRK,C,24.0,1.3,3.5,0.376,0.3,1.1,0.222,0.448,0.706,1.2,2.5,3.7,1.0,0.2,0.5,0.5,3.4
Paul Millsap,36.0,PHI,C,9.0,1.4,3.3,0.433,0.2,0.9,0.25,0.5,0.714,1.3,1.4,2.8,0.6,0.6,0.2,0.9,3.7
Jarrett Culver,22.0,MEM,SG,37.0,1.4,3.6,0.378,0.3,1.3,0.255,0.443,0.471,0.4,0.9,1.3,0.9,0.5,0.1,0.5,3.5
Gorgui Dieng,32.0,ATL,C,44.0,1.2,2.5,0.473,0.7,1.5,0.426,0.545,0.731,0.7,2.0,2.8,0.8,0.3,0.3,0.5,3.5
Alfonzo McKinnie,29.0,CHI,SF,17.0,1.4,3.6,0.393,0.5,1.6,0.333,0.441,0.25,0.8,1.2,1.9,0.3,0.1,0.2,0.4,3.5
Kent Bazemore,32.0,LAL,SF,39.0,1.2,3.6,0.324,0.7,2.1,0.363,0.271,0.765,0.3,1.4,1.8,0.9,0.6,0.2,0.5,3.4
Tyler Cook,24.0,CHI,PF,20.0,1.2,1.9,0.605,0.0,0.0,0.0,0.605,0.656,0.8,1.9,2.7,0.2,0.2,0.2,0.4,3.4
Nerlens Noel,27.0,NYK,C,25.0,1.3,2.4,0.533,0.0,0.1,0.0,0.561,0.7,1.9,3.7,5.6,0.9,1.2,1.2,0.8,3.4
Paul Watson,27.0,OKC,SF,9.0,1.3,3.9,0.343,0.7,2.9,0.231,0.667,0.5,0.3,2.7,3.0,0.9,0.3,0.3,0.4,3.4
Juancho Hernangómez,26.0,3TM,PF,40.0,1.1,2.7,0.415,0.6,1.7,0.348,0.541,0.559,0.7,1.8,2.5,0.5,0.4,0.3,0.4,3.3
Juancho Hernangómez,26.0,BOS,PF,18.0,0.3,1.5,0.185,0.2,1.0,0.167,0.222,0.667,0.5,0.9,1.4,0.2,0.2,0.1,0.3,1.1
Juancho Hernangómez,26.0,SAS,PF,5.0,0.4,1.2,0.333,0.0,0.6,0.0,0.667,0.75,0.8,2.2,3.0,0.6,0.2,0.2,0.4,1.4
Juancho Hernangómez,26.0,UTA,PF,17.0,2.2,4.3,0.507,1.2,2.8,0.438,0.64,0.476,0.9,2.6,3.5,0.8,0.5,0.4,0.5,6.2
Semi Ojeleye,27.0,2TM,PF,30.0,1.0,3.3,0.303,0.5,1.7,0.3,0.306,0.793,0.9,1.6,2.5,0.3,0.2,0.2,0.3,3.3
Semi Ojeleye,27.0,MIL,PF,20.0,0.9,3.5,0.257,0.6,2.1,0.268,0.241,0.769,1.3,1.7,2.9,0.3,0.3,0.3,0.3,2.9
Semi Ojeleye,27.0,LAC,PF,10.0,1.2,2.9,0.414,0.4,0.9,0.444,0.4,0.813,0.2,1.4,1.6,0.4,0.2,0.1,0.4,4.1
Tremont Waters,24.0,2TM,PG,3.0,1.3,4.7,0.286,0.7,3.0,0.222,0.4,0.0,0.0,1.3,1.3,2.3,1.7,0.0,1.3,3.3
Tremont Waters,24.0,TOR,PG,2.0,1.5,6.0,0.25,1.0,4.5,0.222,0.333,0.0,0.0,2.0,2.0,3.5,2.0,0.0,2.0,4.0
Tremont Waters,24.0,WAS,PG,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Tim Frazier,31.0,2TM,PG,12.0,1.2,3.8,0.311,0.5,1.4,0.353,0.286,0.556,0.4,1.2,1.6,2.8,0.3,0.1,1.3,3.3
Tim Frazier,31.0,ORL,PG,10.0,1.3,4.3,0.302,0.6,1.7,0.353,0.269,0.556,0.5,1.4,1.9,3.3,0.3,0.1,1.3,3.7
Tim Frazier,31.0,CLE,PG,2.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0
Sterling Brown,26.0,DAL,SG,49.0,1.2,3.2,0.381,0.6,1.9,0.304,0.492,0.933,0.5,2.5,3.0,0.7,0.3,0.1,0.5,3.3
Trent Forrest,23.0,UTA,PG,60.0,1.3,2.6,0.49,0.1,0.5,0.185,0.555,0.792,0.4,1.3,1.7,1.8,0.5,0.1,0.8,3.3
Gabriel Lundberg,27.0,PHO,SG,4.0,1.3,4.8,0.263,0.8,2.0,0.375,0.182,0.0,0.5,1.3,1.8,2.8,0.8,0.0,0.8,3.3
Killian Tillie,23.0,MEM,C,36.0,1.2,3.5,0.339,0.8,2.4,0.314,0.39,0.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,3.3
Dalano Banton,22.0,TOR,PG,64.0,1.3,3.2,0.411,0.2,0.8,0.255,0.464,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,3.2
Daishen Nix,19.0,HOU,SG,24.0,1.1,2.8,0.403,0.3,1.1,0.269,0.488,0.533,0.3,1.1,1.4,1.7,0.6,0.0,1.1,3.2
Jahmi'us Ramsey,20.0,SAC,SG,19.0,1.3,3.1,0.414,0.3,0.9,0.278,0.475,0.5,0.2,0.5,0.7,0.4,0.1,0.1,0.3,3.2
Justin Robinson,24.0,3TM,PG,25.0,1.1,3.7,0.301,0.7,2.4,0.295,0.313,0.5,0.2,0.7,0.8,1.3,0.4,0.0,0.7,3.1
Justin Robinson,24.0,MIL,PG,17.0,1.1,3.4,0.316,0.6,2.2,0.27,0.4,1.0,0.1,0.6,0.8,1.2,0.5,0.0,0.6,2.8
